x,y,z,l,h,w,r,np
12.840071643387526,1.8574613272520475,0.8469281528902566,2.603702667496041,1.110842694612907,1.5067222618579477,3.0659795103529506,616
11.59132123731197,3.8999923605216336,0.9234426221813334,3.0,1.5,1.7,-0.04208040744187436,287
2.198784472596271,-2.545714837608728,0.6638215164597725,2.245344803604748,0.9788568743336823,1.2825969418398326,-0.01408357582283859,255
-18.40044240292641,-3.098991974904021,0.7370240092277527,1.9366701025821358,1.064849391062392,1.2148929834365845,-1.0053124386400876,438
-74.00340110108405,-4.159650060330907,0.418077892447645,2.18872832719408,1.4299871674685019,1.649702826531621,-0.7853981633974454,44
67.3574454339333,11.082291802678698,1.3569395716175887,3.3482222541151634,1.9812499951105562,2.0771922803470244,3.141592653589793,31
-12.176456755416163,16.51204153683785,0.13616811273129784,3.902698783006207,1.3883722484621135,1.7354925964129841,-0.03850189075322286,836
39.35199439172612,-9.874054453330269,1.3974363631561015,3.0,1.5,1.7000000000000002,0.00404039277090541,48
-9.139800620901173,-7.735612593025994,0.8423629999160767,3.874385010651216,1.1987517221443205,1.1663951873779297,-3.082836830874078,2368
-20.236066525691268,-1.1490878463596965,0.865580677986145,3.162561665590006,2.0157444489469425,1.7524902820587158,0.01470482237784669,903
-81.78558768580257,-1.3042226439319438,0.4522873103113926,3.8443713524246546,1.6636145899272607,1.5661131212593729,0.03095468401798797,33
16.927172275327045,-30.3104725533399,1.2093749968567864,2.744642859737256,1.5,1.7705357145850682,1.5522799247268788,115
17.65952987158557,-18.571131568704395,1.0319319367408752,3.384538872566094,1.0753512223554629,1.6639906167984009,-1.4684098446978364,397
10.918713762890548,35.487699736746386,0.3908028737334705,3.4209561780993605,1.1353050181642175,1.4212768294932654,-1.5707963267948966,91
11.485728547229051,9.339136806441285,0.8321514988706582,3.6482437863731736,1.1363249012056853,1.7450249913176488,-1.5524160439665105,1192
16.622430155062887,21.482486466263516,0.7193806574773747,3.0545437472742334,1.3487803170722337,1.817489509163213,1.4116062878667848,416
18.506636069222857,21.788584958339694,0.3895447833557101,2.6523605176115748,0.942460323301872,1.2396045966604716,1.561087893960799,98
-67.01383481074296,-3.120656575072962,1.2474747533959483,4.131330128205119,1.9590523690773052,1.8106196048340735,0.027306356042839996,84
-1.5991030169196143,25.701159727045095,-0.14103874904216795,2.6529477160740162,0.978534782057213,1.1759309240639502,-3.1058935409104693,175
3.994509980700826,6.530497643969211,0.5045581502319674,2.416826417238351,1.1365090829743894,1.3051193909996295,0.10854445956168055,319
-38.57229297537737,6.071455534635393,0.8487580871579736,2.6233905607458725,1.2525246551582163,1.511015099939772,2.385088181022413,47
12.69339995551166,2.715635483711229,0.6333380938523598,2.850028258504979,1.1610751145222888,1.5320583227255544,3.1135626136299432,688
-35.03498135830314,8.965842673161715,0.917607307434082,1.8663274076817338,1.2521063808889314,1.704298973083496,3.09951224614791,88
20.63069453681867,-7.100585128843172,0.6495996117591858,2.591130556789364,1.0640863528174092,1.2712610960006714,-2.452668265374949,166
30.588839732882814,2.7150838060357305,1.010272967558437,2.8899217829578934,1.3152431158812945,1.6974699740780723,-3.1325838882993655,238
-14.35450696631085,8.466808791387296,0.4411198191296674,2.844123068107507,1.1582429329931432,1.2314331272084797,0.36717383381821156,925
-50.38760791825899,24.585755628692283,1.1460145770767127,5.036577243978714,1.9623186691269412,2.1759752202911975,1.507053014262212,36
40.7003503626065,3.4516181267737767,0.9115079348157565,3.0,1.492063492146646,1.9103174581138844,-3.063511045067094,146
-26.547244094723187,-26.92378438392078,1.1035054345364945,3.5651299746425726,1.9830544851589789,1.7524481499124793,1.6814535479688077,49
-12.083985139697443,-13.01497584166118,0.9401785715283562,3.0,1.2348214312656118,1.7803571430567118,3.1016139664664943,153
-49.50980764399048,31.075104247181173,0.12837239738301087,3.5222612725413995,1.3251755858344771,1.864629683805644,0.5046086636850418,61
5.053133886905508,-17.813782022009754,1.3500000000000003,3.0,1.5,1.7,-1.7156088250338362,325
-54.166622552995726,-11.741776633753451,0.6132940058381621,3.0101533481105394,1.1754403400969973,1.2188897141757127,2.723505086473386,51
3.4397633480171166,23.671279629064557,0.5,3.2317596549256162,1.5,1.6999999999999997,-3.0971774383428956,156
20.801931646801762,25.0173731588033,0.01127964116467517,3.3970364177611008,1.1370966278070331,1.5360918859064223,-2.9227610958641503,214
56.31337441716268,17.225857146593356,0.4249068402135504,3.2975078731300798,1.1225558241088418,1.586151559672891,3.088066428772375,57
-28.536678800567216,10.002389583257692,0.6934683466636948,2.0922746848746683,1.0285714333610874,1.6130633066726103,3.141592653589793,341
19.18136244871159,10.215715359731483,0.7103080970039064,2.893808915802053,1.050788263886674,1.615757898094238,-0.9207240370624952,890
19.9825007602438,15.34522430343243,0.5500903725624084,2.8027508707336573,0.9202935001535293,1.4280298948287964,1.6871883011029132,348
17.622340648994385,72.41409313786012,-0.17205554246902466,2.8797738400051545,1.165794375628709,1.4892021417617798,1.5828439366490896,35
41.76952339438467,-28.796172309106375,0.4784077693361529,3.028845295034448,0.991290876868548,1.1572743037022128,-0.5880026035475632,42
38.79486268717907,-19.39643924199652,0.6080187179964294,2.6854604402031423,1.062143902921942,1.5599242015040895,0.5489193476852116,72
-1.4872945582981705,-5.708216769595991,0.8580530275912247,3.7692947564671986,1.7869143011759507,1.9215253611383512,-0.010525927031738824,4360
-3.773699977584476,14.081852143339171,0.621752200497156,2.7875536496515902,1.4545491442146332,1.5361171999964225,-3.118301509659812,715
55.03066200096245,-3.049532169616394,0.6889287482623225,2.4707187925348046,1.3100879136711778,1.7183270572173628,0.0,42
-50.280027001683536,4.206613171123876,0.7818080331220423,2.748753101736951,1.4404825737265137,1.9703229576212369,-3.1379645585240374,39
36.10384227380393,-5.694791251032053,0.7838407439310269,2.3611786600497044,1.3375067024129028,1.6813671480872843,0.02169719536151117,128
-6.366530416528446,-6.250457299877761,0.6854829733028056,1.9827243589743184,0.9220593731161436,1.107326942727869,-0.054892842683918426,174
4.1650581770381025,-16.014311315590046,0.8765502848100217,3.0822302881018397,1.1282338308455553,1.4812863020144431,-0.70674682096334,824
18.396478300786335,-12.484150189379857,0.9349210702705069,3.823767180366305,1.7170377471760285,1.7056494840594334,-1.155285922808133e-13,494
48.519205159571456,8.916066551208496,0.55,3.2424432170921325,1.3,1.6,0.0,56
-2.185357822313719,8.315530670882827,0.753466823761515,3.321036082217749,1.7214556635899672,1.7942071376942557,3.130357171331825,1958
-23.760626792907715,17.127732276916504,0.03185820579528803,3.4535274505615234,1.180837631225586,1.1386730670928955,0.0,271
28.20442238685484,24.63653523857726,0.27927327395549845,2.133218357128598,1.2935179642921175,1.4362621259476458,1.5390609532664337,110
50.995094299316406,17.66622955593214,0.483525949846288,2.4450607299804688,1.273232122118186,1.7366548416404317,3.141592653589793,86
11.903800283937318,20.507541136424006,0.24904678541148934,3.0289699568657023,1.244409881784648,1.8256901227111364,3.0165926535897865,392
15.683820066933416,20.14377351834888,0.2757210578478898,3.000000000000022,1.2432582919655562,1.8044221129775664,2.9371893653857892,389
-87.53356826085522,9.188905277303167,0.2718654113898943,4.125000000000042,1.7195511221944937,1.910747170535207,3.1263328518675966,37
-37.17939926340763,-4.542834104521269,0.9426505347614044,3.100644164720732,1.0515064966139502,1.788575931285907,-0.027390408474851125,117
7.11198870027706,-4.55029628230396,0.9881860530992295,3.499604283208061,1.581539424908606,2.0684739516933863,-0.0635126910133228,3026
-1.681653917656365,-3.8577864720742676,1.171982807106664,3.5282977559644575,1.4328110886092391,2.4325932618242696,-0.023918958709250815,12840
-16.36788235767867,3.8302149251727204,0.687585032048206,2.7568996522907083,1.0212679566409515,1.427551023262715,-3.1254650197461715,443
-37.80533566667635,0.4037655898615105,1.0056437789233685,3.6473373362674684,1.3283730176712165,1.669664823305213,-0.03702011587391502,75
4.92407617701115,8.847380062734297,0.6548648088642925,3.350814805577597,1.183588156033917,1.7463974536520306,1.5557959934815555,1085
3.728550178649745,9.029730906953851,0.43066952704808426,3.627433729599232,1.1678543658473184,1.1709080663503277,-1.582700526353205,622
31.710306120220853,20.28011045381304,0.47380952460780057,3.1448497843285104,1.5190476188480497,1.8523809507843987,0.6314534989391117,32
30.845209066332824,16.289696760334525,0.2941842824877397,3.241416307214184,1.4294217694469578,1.3710216263817192,1.5253730473733385,19
54.96058340953587,6.547579050064072,0.8745882402577881,2.6234397888183523,0.8523812294006472,1.3045826175374022,3.141592653589793,36
-8.509145498018935,-16.676210572118016,1.120708153607092,3.009656652288567,1.5,1.9414163072141837,-1.9693187724613375,246
54.058092822728696,15.495861824573414,0.36086956667511205,2.9999999999999885,1.4999999999999936,1.7000000000000028,3.0555983623955494,73
18.6087169380891,-5.807535130034064,0.9074161186703382,4.278698427836742,1.5392863899554072,1.7453468393909597,0.39490606745655393,1299
-71.52612836291254,10.5716135521404,1.0499909755710024,2.9999999999999964,1.5,1.699999999999999,-3.0665926535897934,27
20.51354896990913,22.218781852633274,0.5973496376409317,6.1608150147455305,1.4999999999999976,1.660600077878041,3.0875911532138267,469
34.35069284748021,-20.161990741381114,1.3269773125648499,2.1237231414683535,1.3023551719296242,0.9921740293502808,-0.8428062780342687,71
40.43065077037267,-12.377830262038396,1.1934581881357569,3.0729167124566175,1.2847222413661772,1.9525447554932596,-0.3405301360609687,109
-4.99549746350197,14.60239165128681,0.6295068264007568,2.1948471864052297,1.2610943507818368,1.5850470066070557,0.023805026185095723,1169
34.854253073439494,-22.414799566086145,0.7251513421755833,4.029608821709707,1.6364587388636362,2.0874508976495663,-1.9028557943377784,250
-61.54864076744282,-5.988435409756422,1.1827508448988995,3.704566991467983,1.371637674265643,2.3582418442903363,3.1289351017557596,63
-35.43870559823721,-24.88600366294459,0.4773809455956031,1.9357071969971968,0.7738095230112569,1.2309523849437611,-2.8809902618424856,37
-38.83465027794576,-9.576690075037808,0.7627669913815464,3.410098519112034,1.2622482409249731,1.776839495561968,0.27425437440540945,110
-0.9979729001207617,16.631334775162543,0.4287119661218977,2.564767673117654,1.2911392426283297,1.8621807317109709,2.555549484739103,1569
2.8604679323372357,15.263651409649526,0.4944926733737124,2.4804017365025297,1.2180379775482453,1.8945589562012426,2.85688970904734,1152
-5.256071843382332,-9.205580564046794,1.1044110888715932,2.6564039434466915,1.2896914236064116,1.8721780242302226,0.6463374798336253,3463
6.803785983058428,13.037842922377205,0.4425106461249484,2.5704536662928756,1.0613924095194451,1.655399786196781,-2.9927723672000486,1109
60.70584248233706,5.989633128043293,1.1185094408683618,3.3768472878327263,1.236708863518075,1.8721518969304753,0.26496656561253945,39
-30.552853645582136,20.341953680841268,-0.07846944813963291,3.3536659399402997,1.1470628449769726,1.678457882347837,-1.6951513213416787,293
-13.110763959553028,-9.038468587667136,1.1155882718207593,3.8147612794033936,1.0436165698712156,1.6394965413884606,0.6540304710796523,188
-20.58862219711594,-4.63490456471671,1.1181249817230732,2.9068414441687462,1.042080002789497,1.5637500365538546,1.2505476034041942,463
40.00072554642069,6.246600588356813,0.38622853924744416,3.2415057033281576,1.3719264280731556,1.780653837499866,3.1284355181170627,126
66.94428036497415,9.708822454500853,1.0022392284776136,2.893984049123805,1.4714285717279179,1.5955215430447736,-1.6967359522474206,38
24.095131765957284,5.870992372976447,0.6796863985113237,3.7668263439950644,1.4326461603788765,1.7289154882451345,0.141897054604164,424
12.336846172914866,13.002432880806998,0.8568825963343354,3.917511451237815,1.3590476549051362,1.8667152827776343,-3.056064939604297,538
43.22309273632694,-8.936445092412175,0.9500000000000001,3.0,1.5,1.8,-0.0570807824062706,56
42.77836365212814,-12.445001643499394,0.7999999999999999,3.0,1.5,1.7,1.5273454314033637,9
67.41515213529014,13.90543867809189,0.48001305352436713,3.089172451683485,1.3027397280941675,1.687915181211245,2.786887001578848,61
-42.968507616047276,15.189989327327716,0.5532942542809746,2.676799718900909,1.2595695622626217,1.9108534084663074,-2.5634851557968044,251
-44.00616912218375,6.349356270577102,0.4822377589574842,2.4384174619026497,1.0806716987191076,1.430707619501042,3.0800774225916125,42
-32.869388027759825,-4.652756033468135,0.6621727239394548,2.2274678169146047,0.8892325696248835,1.4609319895588602,3.1172072444170795,76
-12.333752275090323,12.809108475883404,0.48359901871317207,3.0000000000000018,1.5,1.6142857151837755,0.6526265655104436,167
-22.071507301589666,12.566182730468187,0.4999999989522622,3.0,1.5,1.614285715183775,0.0,35
17.670949083913353,3.5400741486388787,0.9824428948317316,2.7102240991070126,1.2280477400639302,1.6648599321535533,2.7688155911504175,790
-42.83714881966682,-3.948311916633219,0.8503243760731258,2.7427255757798923,1.3,1.8113783650167843,-3.126887831211956,123
-22.5625515972664,10.661383775867117,1.0500000000000003,2.8,1.3,1.6,1.5430256902014545,177
60.6936476291251,-6.069815655965693,1.094976674921026,2.565450647014469,1.0041562394481034,1.4931075229537831,-0.03446910099952927,34
-77.68367205794617,-2.934424804641706,0.124568627706821,2.003380893632502,1.0779082244130644,1.355384255624037,0.043450895391492016,21
-56.46794108672053,23.096169596889897,0.30091721304023833,2.144524875975417,0.8958606296922733,1.467798913070153,3.109345771154551,40
6.648068987638654,25.891080593220206,-0.25396933498976115,3.5441378490119195,1.2821894634014217,1.6079386699795226,-3.0509327663890478,279
-87.50729731338781,-4.007964171411024,-0.8328802944800267,1.72479090734691,1.2038805970151252,1.7003779109440322,0.15523419414300843,17
-36.481554537986625,-7.325172089734362,0.4554042862728239,3.075554307879749,1.2529824501811113,1.651489725336432,0.0031055800780315224,186
15.15000020116568,-4.808985563773607,1.248840578641149,2.8,1.2820289857016092,1.797681157282297,3.141592653589793,314
11.23787171304022,-4.558373592465408,1.1509314961962172,2.8470242722954513,1.5718061027867591,1.7540796763728443,-3.086094148344073,1307
-7.827042300205226,25.833533734866855,-0.020174119862848935,3.431528930682103,1.2914685327840316,1.5209846927263293,3.1172072444170906,276
-4.3473740493657616,57.23845654587621,-0.11315459453515936,3.000000000000001,1.5,1.7000000000000002,1.5838940471434308,63
1.1231906314536957,33.43068312344685,0.16986495207300617,3.2211538461538467,1.2565671641791027,1.3753597397627249,-1.1310125206057133,261
1.1328914467992348,71.17235154115318,-0.08988198227970418,3.0,1.6776119402985077,1.9621890547263683,1.5792972576414335,56
-15.079921609646442,-25.700106930967635,0.8693897786004094,3.0463424785902653,1.4520981280989036,1.7320673342023791,0.41137511042068337,576
-33.46136889021001,52.1830995368604,-0.04037930046101601,2.154647224091561,0.9511795613943342,1.0070946509556014,2.3086113869153664,32
-6.20456781509469,-14.01354682108464,0.8620965910274861,2.6818583689553797,1.1113964066660382,1.6572651004157308,0.04647813135101297,1428
-13.812713623046875,-11.906562328338623,0.9118374586105347,3.359437942504883,1.1322317123413086,1.772946834564209,0.0,1938
6.090038119751185,-10.907767979237732,0.9234756217583231,4.108112509579729,1.43968143601549,1.787472250822343,0.007144754860452837,2643
30.067518404318154,15.817389893249032,0.5829311131509065,2.3617169767465516,0.9121698060008334,1.6151689436851742,2.8122352145452374,148
27.807266107531877,-8.547115164144344,0.9185867042614722,3.338136948944661,1.225625130807674,1.6870486774854387,1.66913012612229,274
-23.465341472603757,13.605621281324808,0.48919526546716624,2.6139519595629874,1.1498501771862895,1.5714644529746842,-3.1394616244112377,289
23.340374539133453,-10.646474402674858,0.8643037935184118,3.109528751064458,1.1876616915422678,1.4893706659764714,1.5746523677994793,422
11.675837792326435,22.154093479342716,0.24294695389961618,2.980386123654168,1.1840864180260193,1.2380432485140807,2.678404883705198,248
1.8095559817610924,11.273771088785466,0.6759561908261544,3.5780446552308915,1.4013698640470844,1.8435916667259715,-3.0785866299322717,3458
-77.55663097939082,23.118990238373435,2.310287307617358,4.456963741317978,1.5328767119843578,1.925354989030509,-1.5707963267948966,58
-26.912681165226772,-9.228388045869904,1.1885538829059092,2.459167927913213,1.203745676875927,1.8608071066232412,-0.30770790582376667,635
-29.999166935842943,-6.088200188708983,0.8420950592856493,5.69511786208369,1.3759162304396422,1.4074412939348049,-2.885224961271994,214
-31.81717765257716,46.313941464240024,0.2629418022952028,4.208287341407561,1.6956821572183876,1.866513843650535,-1.5126550949064477,159
-31.77273658731222,51.28791874894875,0.37053728915440665,4.208287341407572,1.693277066518536,2.020950061666703,-1.5126550949064446,116
12.105739855694177,-5.232330644083609,1.0580510364070874,3.953345463494305,1.269278714898988,2.054145958802036,0.11732933473160187,2399
13.539477653016842,15.840483330734514,0.27857339555013133,2.0508806538934192,0.6809246774750336,1.3026080594491665,3.081060633807676,300
6.874928688465973,-1.8761580879795061,0.8462834420873191,3.1749801972632214,1.271790303882106,1.8040795468866835,0.12184071291599224,2609
-5.434894699103415,-7.165127443957632,0.7490207418176185,2.6199506373984383,1.0742867680499326,1.1558843341741398,-2.4700686650054435,797
-46.26701219511536,2.827403812551197,1.3326445987024274,3.0,1.3472729730253432,1.603809508566207,0.037020115873913205,99
-10.885428896817052,10.890522034354788,0.5523091402173246,2.2226529049731925,1.0328030146902303,1.0543614739538425,0.0370201158739194,294
21.32305036644231,-16.854546820387856,0.8811475401591571,3.0,1.337704919681686,1.637704919681686,-1.593264455380712,165
-13.716331886172682,-21.690670645667122,1.0086210049275985,3.4257837651785277,1.174203269328237,1.640587367337472,-1.233662370617659,665
6.792969772518532,48.73393661090694,0.9,3.0,1.5,1.7,-1.7273982037769184,78
-8.72988126465186,16.602177143096924,0.23323202763484557,2.7257804431220785,1.2672071456909182,1.9246299140754017,3.141592653589793,1662
10.580886572740692,-4.430955132434006,0.9213161323915372,2.9576059157550176,1.202545785739933,1.5787641952227118,-0.0034210325944345147,1035
-40.311101513854354,12.48216869977666,0.2643857245023347,2.9389903846153826,1.249502487562189,1.779785208572521,3.1383621751743966,21
31.954666145591773,20.815443102000245,0.1912304066010041,2.929519230769232,1.153620253370872,1.6938554741538892,1.7850456871651224,147
38.12584914580387,16.386039919953223,0.6286800615120169,2.8,1.3609859148813825,1.5955991922520716,-3.099065118970003,31
-54.626841258202674,-15.75516385392284,0.6940479478381797,2.256215511899642,0.9998090271229304,1.3856618024782965,0.0,13
-8.440434655393396,23.7598690964082,0.3185498075257991,2.9641689118981183,1.5226149617228368,2.024754950539468,-3.1307235164125107,811
-6.89246642518242,38.437550576728306,-0.29288411867215686,3.7322115384611942,1.2262094763091411,1.600222200907986,-1.6623124992446459,121
10.378378255780529,6.965492212454103,0.9415775537490845,2.9198751641319967,1.207588645047975,1.5484676361083984,3.1180675826045845,1030
-59.797457868662086,-15.327560661988128,0.641084144040964,3.5726436251980043,1.5,1.6480281460520882,-0.15865526218638587,90
29.29855971761233,-21.15522470094869,1.5340799480674914,2.584763951591604,1.1560452380273576,1.2165076525947578,-0.013157135472747328,119
12.016587257385243,-6.96737098693848,0.8508984820421682,3.725502014160133,1.444958686828616,1.6266675439723042,0.0,1210
69.11120191582391,-7.651787347944044,1.4269274473190308,3.5834160174673038,1.2802396551312774,1.5143344402313232,0.040300748303785175,49
39.57183058767813,4.211161289425155,0.8543555217291173,3.284218940515984,1.3921758106065927,1.8039073925908853,0.16973827619669724,152
-9.33172880531508,-5.394940137863159,0.8652146136210788,3.6088698124655405,1.0190529823303223,1.6253349233773493,0.0,1400
-18.948340123737303,-8.629460943245286,1.0181298851966858,2.9146563385407647,1.082111098183396,1.6680499315261839,0.8166566218531871,506
22.32632758527048,22.073674453831163,0.3120956263717594,3.7052883898948004,1.4000877643648337,1.6693502676986076,3.141592653589793,278
-11.977036772171713,-14.060425931597788,0.9520769510130749,3.5345235129243795,1.2377258501585864,1.815093982843388,0.0,890
34.3131551979753,25.622955370723858,-0.26667937889016885,2.201381922128438,1.0971459948269193,1.0996546866385688,3.0916342578678098,55
33.27698835794275,10.838773216115444,0.9945557713508605,3.297049651339189,1.5032211274959713,2.0126527547836304,1.0050948581387262,345
-38.63229610863475,-2.8113879297561923,0.7201832242257058,2.3477167791707747,0.9449417953472874,1.538956718125649,-0.037051176582264776,95
-40.95070070770603,14.007000324092264,0.5254845842008061,2.337351583356295,0.8316219400864364,1.4843386745877116,3.1171437107750326,79
-3.994053995165853,17.85107879795648,0.668114582057149,3.456306539488845,1.2527409267352545,1.8208445284465675,1.4846422135203279,1026
-100.66881586985285,13.24885442646152,0.2879470301936574,2.2119900497513045,1.0933048224405932,1.5513219712702115,-2.915892716769059,12
-10.140775734988889,20.819240799921374,-0.06868438339190419,2.302690724489195,0.9132486949729003,1.1777151576864613,2.8609567692890514,446
-11.604031467488811,17.921689667677615,0.3460479210705174,2.9970012467657656,1.253646463280557,1.819918070059893,-2.8966139904629227,126
16.27371079471271,12.47647770280582,0.7419499074560802,2.966068527493065,1.0902323024863017,1.7961223294054665,0.16241880999594685,191
