x,y,z,l,w,h,r,np
4.847093957412595,-8.767117864543165,0.4167448123191191,4.6,1.9807291657935517,1.42316468445222,2.1211501788401685,864
-23.70531612318458,-12.12394224568375,1.2292957982939718,4.2140265458350745,1.8850993568449903,1.658437382360517,3.021766368271877,467
22.873605891830866,-4.951001329796961,0.34882573975745335,4.599999999999999,1.956290744856021,1.8324121290056534,7.838722850565757,577
6.558869332052966,-3.3697589689897542,0.8189007666672804,4.5999999999999845,2.1402144772117984,1.5142091152815014,6.2542193627964355,1231
10.65056804235761,1.497343427748864,1.0093734544883521,4.809442058934685,2.067224700779054,2.1081816018044144,0.6778558001912027,1871
-8.07180007865086,-16.330551893417887,0.4506551985471501,4.5141980362423055,2.0265691431862827,1.5409168004989624,5.968878551599454,1058
23.47865180161847,-2.8069967199152783,-0.09646561401769649,4.60000000000001,1.8949388340732405,1.417151777129615,2.7306715199959792,572
-22.356740010529712,-2.89966276147002,0.9895252808429444,4.599999999999985,1.9786913231487873,1.4540284879732905,-1.3985162696725641,106
-20.792685822569066,16.900470173068435,0.7418496194593208,4.6,1.9,1.6553571422584354,5.1067977225835435,167
-11.140038904909325,10.497489780611685,0.918051525717392,4.7697784072158225,1.9089679938743456,1.459438012061872,1.7489184896751688,1399
-18.81762021709984,-6.433012651920015,0.37829927747488434,4.364377683698491,1.8907738096235938,1.4892857154831292,3.974605348002683,637
-1.3716581160965657,2.5391235843557003,0.8967973739047983,4.6,1.908985507149195,1.6539130428951718,0.17300674050930068,2433
2.6800507751975005,-7.698510767351357,0.808234708016512,4.600000000000126,2.099501246882623,1.6159600997506236,2.9927705031930585,1647
8.697145717748318,6.5425023786687735,0.6672830493174067,4.508369099216079,1.8588968594331838,1.4471647180050757,8.058192146572177,1533
-17.401974358362345,-13.407729611530781,1.1371623222578193,4.6,1.991145832460218,1.9348958339569868,0.3513864492345976,671
4.731006839772285,4.204577594226088,1.0446097256432305,4.29153846153846,2.1335323383084615,1.7468465365480288,7.162514319091525,3348
-7.7624769072482,8.660235720085073,0.4882437620861576,4.599999999999996,1.9520767338443354,1.4083670108134818,-0.40676615369188773,1987
-21.32256427025819,-22.755185991927373,0.3396907015254329,4.800000000000004,1.9404181001098455,1.8648068676722687,5.869919988882486,517
-6.723992011128971,31.416955722266117,-0.1260869430035516,4.599999999999998,2.088291137436806,1.6455696236483706,2.1382789146958032,415
-1.3515208505035778,9.973696962519568,0.6916998718323832,4.6,2.1197101647777443,1.7118697992254177,2.4094822861354515,3672
7.979420725609521,-1.5501002569582696,0.9837181914939043,4.60000000000017,2.0287378546739387,1.8412527914974763,-0.17306737967215408,1114
-22.799507131478023,7.567522119061003,1.1245657155140876,4.6,1.9,1.6092261903764058,2.962008091925352,794
1.1184012816924098,-5.9558895193155434,0.7349523943072964,4.610513934914554,1.9099417459818397,1.8106014454803823,6.180410777072023,5109
-28.837376038373556,5.514513769983725,1.8754434667039748,4.829252785018742,1.8634217709532983,1.7502471184382502,5.018801339073272,722
23.537533459399885,7.202957396686459,1.5946752544054394,4.7132454506022174,1.7705276914009134,1.9553837776184082,5.160249086102351,1035
1.089816041139648,-27.757722733294866,1.4772276626028291,4.6,2.21249999700646,1.9579613099265112,3.8365939439571854,899
9.739714840738852,-9.348886376473693,0.49095062415095836,4.600000000000046,2.01937810945274,1.4216915422885583,8.637705915480096,643
4.963011534820208,15.78147168920502,1.2577669066352133,4.390557941065325,1.9416666662675286,1.638090132275661,2.1042263221994975,1303
-21.588523510180636,11.403261051742852,0.15913928526750198,4.600000000000003,1.973809523011231,1.6369047615056236,2.9087730980584174,322
-0.9365370141786764,23.658746262791023,0.03686317496215563,4.599999999999612,1.9772117962467082,1.6171581769436996,4.470865405568359,664
24.093107655351698,16.215616643043568,0.34019052551167484,4.256773175535731,2.055093931870964,1.4500618035032318,0.13420320211502973,369
2.9053200712382194,-17.321695612677466,0.29522279980609567,4.5,1.8552853106327434,1.6402294635772705,8.235350538362102,624
15.862595239242147,5.565726945860767,0.8696095360238828,4.455055010602845,1.9826301550819476,1.468378340637417,3.4642957673953774,578
-5.807836674840466,-7.853968768958494,0.39543652743864255,4.6,1.9184523807528115,1.4339285732246938,-0.07907674237225076,1180
12.903399291145075,6.105233913387859,1.300343568052484,4.924377048858295,2.004845775215163,1.96886560942937,1.2565379707776752,2687
16.690042828843886,3.598116584176062,0.5989810551474113,4.7527181679732,1.973809523011247,1.402885501709259,0.9235544232612961,638
-17.570520862392797,-20.428788239226108,0.4962552167103209,4.797514171949093,2.189526184538657,1.6011230995616716,4.365951743484358,515
0.8171520422548189,2.2448733831969094,0.703151675083802,4.8558941827695605,1.8511521409808123,1.4142512958005091,2.553494820513936,1729
-16.683921361273512,-1.10750271776585,0.6206688951823867,4.530718004016645,1.8103460707126835,1.4451213520073474,3.725012588738376,1046
-19.480678743224605,12.57020926482352,0.8447649614753191,4.599999999999984,2.0559979332010787,1.4312454464315545,5.79365332222637,877
2.2424450488374514,4.073073685112117,0.8063374381691516,4.174733336207849,2.029439209964921,1.6297646515086655,1.7703836153522932,3009
4.927541979563628,13.396928142561185,0.8539091247944538,4.6,1.9,1.4808832921046162,1.4910227467837227,1463
3.4149297623319153,20.36246141030432,0.7526453530772846,4.631177649011447,2.182605749972013,1.7080564026949947,4.0063475872344085,647
9.317306331310922,-2.4158656364566675,0.8858047225177688,4.6,1.9092261903764056,1.4523809539775052,7.315051607791215,922
2.656711707970845,4.761854895213137,0.5898274782525831,4.6,1.9184523807528118,1.5354166673651584,1.0999026369355427,1209
10.14641656611023,7.707156730856855,0.4692781139211763,4.861538461538505,2.2189528004170693,1.7751036287438624,4.234304384473305,1370
9.786978566914817,16.66895157121925,1.237657015064782,4.799999999999999,1.9000000000000017,1.9999999999999984,6.906172823810597,593
28.78779172557512,-2.8569745887930993,1.747141333710656,4.847754217514701,2.1843488159637525,1.7453701558655408,3.1237618168047487,158
12.675474852765273,-1.6140756548898383,0.7539477455964999,4.600000000000055,2.1824875621890314,1.5027860696517414,2.7777136800725355,1515
16.580148577516148,2.4250705342335444,0.6685300044326618,4.6,1.8815476192471878,1.5169642866123465,0.9279945322464526,573
-46.068677444440866,-4.58026998132339,0.7749932259639554,4.909467019740105,2.30187892063881,2.3456289653857887,5.695574263238838,305
1.878703782715224,10.41910457612107,0.8541399413588512,4.599999999999967,2.044859811517355,1.539641745201083,1.384379760504571,100
-6.288263159825079,-19.91272596928195,1.1091445598713239,4.27274678291457,1.9086805554724018,1.487985818077925,3.8439105837113536,1110
0.8553588613312391,20.65510394549633,0.7897645021264467,4.6,1.973809523011247,1.5261904769887524,3.5987132674003965,53
-38.98403288924246,-5.285709560993902,0.010334232471823412,4.6377456213099055,2.8378764604507,2.0537397331717484,4.447443397172498,146
-10.84010862008836,3.2463581662391983,0.58956466417685,4.6,1.9,1.6,2.1407540638566167,2263
-17.37360778762397,-1.2362455827775287,0.8958397434284142,5.040264423076877,2.0286569625222493,1.9809728320597428,5.812073038923525,2046
-38.607984431544345,10.97068338952068,-0.26815140086783873,4.6,2.0488870069864964,1.61191096055892,-0.9079877292788108,355
-6.936923235735317,-12.246202194609154,0.5308892913101723,4.6,1.8354166673651595,1.5077380962359408,5.220514695950367,742
-7.113801693825858,-4.00710137566847,0.9719824125320402,4.6,1.900000000000003,1.6354166701591233,4.303429862783206,3192
6.961450771146541,-1.4577391523694396,0.9910232244070559,4.600000000000028,2.1583333305393717,1.5999999999999934,5.033962286742247,1433
14.336491437618713,-22.31863644806955,1.4005587662422032,4.791666738068095,2.40944102568766,2.210928052841294,4.9786236384623255,225
0.6851046695273428,-9.668822210003743,0.7570774265581801,4.684053421020508,2.2879229187965393,2.122459053993225,1.3571397087841395,2195
8.019869600411157,-8.816132071157918,0.5873937687330293,4.600000000000003,2.183455377154462,1.714209546306491,8.699709830427084,1007
-1.93023737997104,17.844007606042478,0.4797249728356821,4.6,1.929430379428537,1.492088608762037,-0.7920942359654009,1214
15.619620524329367,6.239145303259981,0.42087615177082427,4.800000000000006,1.900000000000012,2.0,3.443547812477738,708
10.81220550641829,32.519920204105496,1.3079205444658504,4.6,1.9279279276258774,1.497597598705116,-2.5695826014522227,387
9.785132038317625,3.3233673237329118,1.1200688502777498,4.364377683698491,2.0500483753964174,1.7324740220927248,9.372231046982607,2106
-22.134724937752235,-1.8521207660088177,0.11904086869554542,4.9092485543318904,2.0585431763961877,1.762185235405718,6.434998384690635,489
-29.464516316083625,-6.482607076003682,1.3109187874476578,4.599999999999977,2.039303482587065,1.7359203980099547,3.52797008555901,301
-10.83807393831328,9.917339983772175,0.5630566268175701,4.717811158150714,2.24557376675429,1.9015522676335248,5.7890000864749975,1206
9.179478626553898,11.299198644797343,0.87345646354835,4.33112388155673,1.9127681859747976,1.6001195283263678,1.2276081331039816,706
1.8215264119431671,-20.937684729479766,0.27545244571729854,4.714537028003269,2.1272761922904917,1.710824349091487,1.9814671272488251,1072
-1.844563271648133,-7.60016199719565,0.8908752196016557,4.94657051282045,2.0366915422885405,1.685176521239958,1.6360515061343004,1341
-12.016023572117435,-13.369976546405862,0.5615907380065094,4.969230769230768,1.9000000000000217,2.0,0.8718758562858935,769
7.961203867207263,-24.983191736936252,0.5222055175950869,4.7079006410256286,1.9922139303482385,1.9453181209337918,1.7136473135555934,572
-7.593369929537852,-14.29214580115473,0.22587063088793136,4.720613986014742,2.0145036359305744,1.5673525358283404,1.375400894527514,796
